label,avg_loss,std_loss,burstiness,code
0,4.3934903,1.9180291,1.8567339,"from sys import stdin, exit
from bisect import bisect_left as bl, bisect_right as br
input = lambda : stdin.readline()[:-1]
intput = lambda : int(input())
sinput = lambda : input().split()
intsput = lambda : map(int, sinput())

def dprint(*args, **kwargs):
	if debugging:
		print(*args, **kwargs)
mod = 10 ** 9 + 7
debugging = 1
(n, x, pos) = intsput()
(l, r) = (0, 0)
left = 0
right = n
while left < right:
	middle = (left + right) // 2
	if middle <= pos:
		left = middle + 1
		if middle < pos:
			l += 1
	else:
		right = middle
		r += 1

def modfact(k):
	r = 1
	for i in range(1, k + 1):
		r *= i
		r %= mod
	return r
ans = 1
if x - 1 - l < 0:
	print(0)
	exit()
if n - x - r < 0:
	print(0)
	exit()
for i in range(x - 1, x - 1 - l, -1):
	ans *= i
	ans %= mod
for i in range(n - x, n - x - r, -1):
	ans *= i
	ans %= mod
ans *= modfact(n - 1 - l - r)
ans %= mod
print(ans)
"
1,5.193724,2.5394301,2.463622,"for Testcase#2.
------ Sample I ------ 
5  200

------- Sample Output ------- 
1

----- explanation ----- 
The answer should be ""1"". Since the answer is 2 then you have an extra ""5"".

----- Sample Input ---------

2
5 890

----- Sample Output ------- 
 
----- Sample Input ---------

5 

5 890 


------ Sample Input ------ 

1000
3 2005
3004
5000
1 1000

--- Sample output ------ 

YES
YES
YES
NO
--- Explanation -------- 

In case #1. 
Chef asked first 5000 to right and he will not go beyond his last person, so answer = YES for #1.
In case #2.
Chef asked person on left, so he went beyond last one, but the rating of that last 0 was equal to the one that he met.
So answer = 1 in all 4 cases.
In both the cases 2nd last and 1st last person will be same. so in 3 out if case's, it must go from 5000 to left to meet first 500, which has a rating = 2005
Then he will go beyond it. but 3rd person on the way, who is 2005. so this should never happen. and it should end at the 3nd. So answer for 2 cases should be no for all.
In 5000 and 3004 case. it is also a same case as above. 
The only way in which this happens that 100 should not be greater than the last rating which 2005, because 3005 is lesser.
If 1st last 1,000 has not met 1 then this case will also fail.

------"
0,3.1528144,1.184482,1.8160936,"def to_list(s):
	return list(map(lambda x: int(x), s.split(' ')))

def solve(a, b):
	i = 0
	while a <= b:
		a *= 3
		b *= 2
		i += 1
	return str(i)
(a, b) = to_list(input())
print(solve(a, b))
"
1,3.4792054,1.3151658,1.9017742,".

def solve(n, forces):
    sum_x = 0
    sum_y = 0
    sum_z = 0
    for force in forces:
        sum_x += force[0]
        sum_y += force[1]
        sum_z += force[2]
    if sum_x == 0 and sum_y == 0 and sum_z == 0:
        return ""YES""
    else:
        return ""NO""


if __name__ == '__main__':
    n = int(input())
    forces = []
    for _ in range(n):
        forces.append(list(map(int, input().split())))
    print(solve(n, forces))



Output:
YES

Input
3
3 -1 7
-5 2 -4
2 -1 -3

Output
YES



def solve(n, forces):
    sum_x = 0
    sum_y = 0
    sum_z = 0
    for force in forces:
        sum_x += force[0]
        sum_y += force[1]
        sum_z += force[2]
    if sum_x == 0 and sum_y == 0 and sum_z == 0:
        return ""YES""
    else:
        return ""NO""


if __name__ == '__main__':
    n = int(input())
    forces = []
    for _ in range(n):
        forces.append(list(map(int, input().split())))
    print(solve(n, forces))



Output:
NO

Input
3
4 1 7
-2 4 -1
1 -5 -3

Output
NO



def solve(n, forces):
    sum_x = 0
    sum_y = 0
    sum_z = 0
    for force in forces:
        sum_x += force[0]
        sum_y += force[1]
        sum_z += force[2]
    if sum_x == 0 and sum_y == 0 and sum_z == 0:
        return ""YES""
    else:
        return ""NO""


if __name__ == '__main__':
    n = int(input())
    forces = []
    for _ in range(n):
        forces.append(list(map(int, input().split())))
    print(solve(n, forces))



Output:
NO



def solve(n, forces):
    sum_x = 0
    sum_y = 0
    sum_z = 0
    for force in forces:
        sum_x += force[0]
        sum_y += force[1]
        sum_z += force[2]
    if sum_x == 0 and sum_y == 0 and sum_z == 0:
        return ""YES""
    else:
        return ""NO""


if __name__ == '__main__':
    n = int(input())
    forces = []
    for _ in range(n):
        forces.append(list(map(int, input().split())))
    print(solve(n, forces))



Output:
NO

Input
3
3 -1 7
-5 2 -4
2 -1 -3

Output
YES



def solve(n, forces):
    sum_x = 0
    sum_y = 0
    sum_z = 0
    for force in forces:
        sum_x += force[0]
        sum_y += force[1]
        sum_z += force[2]
    if sum_x == 0 and sum_y == 0 and sum_z == 0:
        return ""YES""
    else:
        return ""NO""


if __name__ == '__main__':
    n = int(input())
    forces = []
    for _ in range(n):
        forces.append(list(map(int, input().split())))
    print(solve(n, forces))



Output:
YES



def solve(n, forces):
    sum_x = 0
    sum_"
1,4.2244444,2.0924876,2.3788128,"/**
 * main definition
 */
int main(void)
{
    struct test {
        int nums[300000];
        char s[300000];
        int d;
        char *str;
        int expect;
    } tests[] = {
        /*{ {}, """", 1, """", 0 }, */
        /*{ {1, 0, 0}, ""RL"", 2, ""RLL"", 5 }, */
        /*{ {-5, 1, 9}, ""LRRL"", 7, ""LLRRR"", 2 }, */
        /*{ {0, -10}, ""LL"", 5, ""RLRL"", 10 }, */
        /*{ {-2, 0, 2}, ""RLL"", 3, ""RLR"", 0 }, */
        /*{ {4, 2, 1, 2}, ""RLLL"", 5, ""L"", 0 }, */
        /*{ {1, -9, 0, -4}, ""RLLL"", 7, ""LRL"", 10 }, */
        /*{ {6, 2, 0, 29, -4}, ""RLLRL"", 4, ""RRLRL"", 24 }, */
        /*{ {-8, 0, 30}, ""LLR"", 10, """", 0 }, */
        /*{ {-1067, -2846, 2958, 70, 20, -790, -7, -330, -821, -254, 42, -866, -733, -611, -634, 763, -114, -361, -73, 1361, 2296, 2941, -1382, -1054, -629, 2849, 236, 1691, -215, -1008, -914, 2956, (-10^9), 1801, 120"
0,2.201969,0.5882981,1.4728849,"n = int(input())
p = [0] * (n + 1)
for i in range(1, n + 1):
	(r, c) = [int(v) for v in input().split()]
	p[i - 1] = r
	p[i] = c
N_MAX = 100
M_MAX = 1 << 21
m = [[-1] * (n + 1) for i in range(n + 1)]
for i in range(1, n + 1):
	m[i][i] = 0
for l in range(2, n + 1):
	for i in range(1, n - l + 2):
		j = i + l - 1
		m[i][j] = M_MAX
		for k in range(i, j):
			m[i][j] = min(m[i][j], m[i][k] + m[k + 1][j] + p[i - 1] * p[k] * p[j])
print(m[1][n])
"
1,3.3023775,1.4532562,1.8634435,"def solve(arr, changes):
    # your code here
    pass

if __name__ == ""__main__"":
    n, m = map(int, input().split())
    arr = [0] * n
    for _ in range(m):
        x, d = map(int, input().split())
        arr[int(input())-1] = x

    changes = []
    for _ in range(m):
        x, d = map(int, input().split())
        changes.append((x, d))
    
    # Call your function
    print(f""{solve(arr, changes):.10f}"")"
1,2.8292253,0.8843592,1.4821653,"for i in range(0,n-1):
 if((i+2)%2==0):
  print(i+2, end="" "")
 else:
  print(1, end="" "")"
1,3.2960403,1.0946789,1.8254919,"def solve(n, k, p):
    # Create a set of the smallest k elements in the permutation
    smallest_k = set(range(1, k + 1))
    # Create a set of the elements in the first k positions
    current_k = set(p[:k])
    # Find the elements in the smallest k set that are not in the current k set
    missing = smallest_k - current_k
    # Find the elements in the current k set that should not be there
    to_be_swapped = current_k - smallest_k
    # The number of operations needed is the size of either set (they are equal)
    return len(missing)

def main():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    t = int(data[0])
    index = 1
    results = []
    
    for _ in range(t):
        n = int(data[index])
        k = int(data[index + 1])
        p = list(map(int, data[index + 2:index + 2 + n]))
        index += 2 + n
        results.append(solve(n, k, p))
    
    for result in results:
        print(result)

if __name__ == ""__main__"":
    main()"
0,4.0686274,2.3527365,3.0931463,"import sys
sys.setrecursionlimit(10 ** 6)
lines = []
for Line in sys.stdin:
	lines.append(Line.rstrip('\n'))
n = int(lines[0])
del lines[0]
l = list(map(int, lines[0].split()))

def dfs(start, nexti):
	global visited
	if nexti in visited:
		return nexti
	visited += [nexti]
	return dfs(nexti, l[nexti] - 1)
t = []
for i in range(n):
	visited = [False] * (n + 1)
	visited[i] = True
	j = l[i] - 1
	while visited[j] == False:
		visited[j] = True
		j = l[j] - 1
	t += [j + 1]
print(*t)
"
1,3.9409595,1.6610471,2.00094,"python
def min_roads_to_connect_all(n, m, s, roads):
    graph = [[] for _ in range(n+1)]
    for u, v in roads:
        graph[u].append(v)

    visited = [False] * (n+1)
    stack = [(s, 0)]
    while stack:
        node, dist = stack.pop()
        if visited[node]:
            continue
        visited[node] = True
        for neighbor in graph[node]:
            if not visited[neighbor]:
                stack.append((neighbor, dist+1))

    return n - sum(visited)

# Example usage:
# print(min_roads_to_connect_all(9, 9, 1, [(1, 2), (1, 3), (2, 3), (1, 5), (5, 6), (6, 1), (1, 8), (9, 8), (7, 1)]))"
0,3.2092123,1.1750971,1.673851,"n = int(input())
for l in range(n):
	size = [int(x) for x in input().split()]
	mat = []
	rows = size[0]
	cols = size[1]
	for i in range(size[0]):
		mat.append([int(x) for x in input().split()])
	r = sum([max(x) for x in mat])
	for i in range(size[1]):
		for j in range(size[0]):
			if mat[j][i] > 0:
				cols -= 1
				break
	r = rows - r
	val = min(r, cols)
	if val % 2 == 0:
		print('Vivek')
	else:
		print('Ashish')
"
1,2.9062028,1.0768423,1.9469687,"python
n, m = map(int, input().split())
l = []
r = []
for i in range(n):
    a, b = map(int, input().split())
    l.append(a)
    r.append(b)
di = []
for i in range(2, m+1):
    if m % i == 0:
        di.append(i)
ans = [0] * len(di)
for i in range(len(di)):
    for j in range(n):
        if l[j] <= 0 and r[j] > 0 and (l[j] - 1) % di[i] == 0 and (r[j] - di[i] + 1) % di[i] == 0:
            ans[i] += 1
for i in range(len(ans)):
    print(ans[i])"
1,3.4121017,1.0489728,1.9203924,"bisect.insort(data, elem)
Average code length:198
Percentile: 53

def size(x): return x[0]
def data(x): return x[1]
def y(x): return x[2]
def z(x): return x[3]

def test_function1():
data = [[int(u) for u in x.split()] for x in open(0).read().strip(""\n"").split(""\n"")]
data = data[::-1]
bisect.insort(data, [size(data), map(int, data[0][1:])])
print bisect.data(bisect.insort(data, [size(data), map(int, data[0][1:])]), 0)[3]
test_function1()

def test_function(double):
print len(data)

def str(s):
return s[:75] if len(s) > 75 else s if len(s) > 45 else ' ' * 30 + '  '+ s

def code():
return open(0).read().strip().split(""\n"")

def data_raw():
return open(""data.in"").read().split(""\n"")

data = data_raw()
data[0], data[4] = data[4][:2] + list(x) + data[4][2:], data[4] >= 75
data = data[:4] + data[-2:] + data[1:-2]
bisect.insort(data, [data[0][0], map(int, data[0][1:])])
print len(bisect.data(bisort(data, [data[0][0], map(int, data[0][1:])]), 0))"
1,3.228708,0.61134315,1.2793597,"input = stdin.readline




T=int(input())

for _ in range(T):
    b,p,f = map(int,input().split())
    c,h = map(int, input.split())
    one_chicken = min(b//(2*2), f//(1*2), c//h)
    one_beef = min(b//(2*2), p//(1*1), h//c)
    print(one_chicken*h + one_beef*c)"
0,3.4316971,1.0615464,1.9169966,"def recover(n, L):
	if n == 1:
		return 1
	if int(L[0]) == n or int(L[-1]) == n:
		L.remove(str(n))
		L.reverse()
		L.append(str(n))
		return ' '.join(L)
	return -1
total = int(input())
for i in range(total):
	n = int(input())
	L = input().split()
	print(recover(n, L))
"
0,3.8257508,1.8991394,1.7700267,"class Solution:

	def isOneBitCharacter(self, bits):
		count = 0
		i = len(bits) - 2
		while i >= 0 and bits[i] is not 0:
			count += 1
			i -= 1
		if count % 2 == 0:
			return True
		else:
			return False
"
1,2.5393867,1.1281402,1.9861892,"public:
    vector < int > sumZero(int n) {
        
        
        vector < int > res;
        
        if(n%2==1){
            res.push_back(0);
            
            for(int i=1;i<(n+1)/2;++i){
                res.push_back(i);
                res.push_back(-i);
            }
    
            
        }
        
        else
        {
            for(int i=0;i<(n+1)/2;++i){
                res.push_back(i);
                res.push_back(-i);
            }
                
            
        }
        
        
        
        return res;
        
        
    }
};
"""""""
0,3.4919677,2.5883126,3.0787241,"import sys

def poorDragons():
	(k, l, m, n, d) = map(int, sys.stdin.readlines())
	cnt = 0
	for i in range(1, d + 1):
		if i % k == 0:
			cnt += 1
		elif i % l == 0:
			cnt += 1
		elif i % m == 0:
			cnt += 1
		elif i % n == 0:
			cnt += 1
	return cnt
print(poorDragons())
"
1,3.3269057,1.2534372,1.6906763,"def compare_sequences():
    n = int(input())
    A = list(map(int, input().split()))
    m = int(input())
    B = list(map(int, input().split()))

    if A < B:
        print(1)
    else:
        print(0)

compare_sequences()"
0,3.1488771,1.322779,2.2308207,"for _ in range(int(input())):
	n = int(input())
	l = []
	for i in range(n):
		l.append(list(map(int, input().split())))
	ll = []
	for i in range(5):
		c = []
		for j in range(n):
			if l[j][i] == 1:
				c.append(j + 1)
		ll.append(c)
	del l, c
	z = 0
	for i in range(5):
		for j in range(i + 1, 5):
			if len(ll[i]) >= n // 2 and len(ll[j]) >= n // 2:
				s = set(ll[i]) | set(ll[j])
				if len(s) == n:
					z = -1
					break
		if z == -1:
			break
	if z == -1:
		print('YES')
	else:
		print('NO')
"
0,2.8642757,0.93178755,1.9822267,"def solve(s):
	s = list(map(int, s))
	n = len(s)
	for i1 in range(n):
		if s[i1] % 8 == 0:
			return s[i1]
	for i1 in range(n):
		for i2 in range(i1 + 1, n):
			if (s[i1] * 10 + s[i2]) % 8 == 0:
				return s[i1] * 10 + s[i2]
	for i1 in range(n):
		for i2 in range(i1 + 1, n):
			for i3 in range(i2 + 1, n):
				if (s[i1] * 100 + s[i2] * 10 + s[i3]) % 8 == 0:
					return s[i1] * 100 + s[i2] * 10 + s[i3]
	return -1

def solve_str(s):
	if solve(s) == -1:
		return 'NO'
	else:
		return 'YES\n' + str(solve(s))
s = input()
print(solve_str(s))
"
0,2.9899125,1.2019322,1.7699281,"l = []
a = 2
b = 2
for i in range(5):
	k = list(map(int, input().split()))
	l.append(k)
for i in range(5):
	for j in range(5):
		if l[i][j] == 1:
			c = i
			d = j
print(abs(a - c) + abs(b - d))
"
1,2.7734969,1.6233379,2.4489036,"public:
    string largestTimeFromDigits(vector<int>& arr) {
        sort(arr.begin(), arr.end());
        do {
            int hour = arr[0] * 10 + arr[1];
            int min = arr[2] * 10 + arr[3];
            if(hour < 24 && min < 60) {
                return to_string(hour).size() == 1? ""0"" + to_string(hour) + "":"" + to_string(min) : to_string(hour) + "":"" + to_string(min);
            }
        } while(next_permutation(arr.begin(), arr.end()));
        return """";
    }
};"
1,3.0868003,1.3404663,2.3357666,"python
def solution(n, grid):
    # Initialize the count of operations needed
    operations_needed = 0

    # Check for symmetry along the main diagonal
    for i in range(n):
        for j in range(n):
            if grid[i][j] != grid[j][i]:
                operations_needed += 1

    # Check for symmetry along the secondary diagonal
    for i in range(n):
        for j in range(n):
            if grid[i][j] != grid[n-1-j][n-1-i]:
                operations_needed += 1

    # Check for symmetry across the middle row and column
    for i in range(n):
        for j in range(n):
            if i == n // 2 or j == n // 2:
                continue
            if grid[i][j] != grid[n-1-i][j]:
                operations_needed += 1
            if grid[i][j] != grid[i][n-1-j]:
                operations_needed += 1

    return operations_needed

if __name__ == '__main__':
    t = int(input())
    for _ in range(t):
        n = int(input())
        grid = [list(input()) for _ in range(n)]
        print(solution(n, grid))"
1,3.174047,1.2103232,1.9189867,"def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))

    if sum(a)!= sum(b):
        print(-1)
        return

    ans = []
    for i in range(n):
        while a[i] < b[i]:
            for j in range(n):
                if a[j] > b[j]:
                    a[j] -= 1
                    a[i] += 1
                    ans.append((j + 1, i + 1))
                    break

    print(len(ans))
    for x in ans:
        print(*x)

t = int(input())
for _ in range(t):
    solve()"
0,4.010184,0.8194213,1.4676648,"fi = input()
se = input()
nfi = len(fi)
nse = len(se)
if nfi != nse:
	print('NO')
else:
	c = 0
	dic = {}
	for i in range(nfi):
		if fi[i] != se[i]:
			dic[fi[i]] = se[i]
			c += 1
			if c > 2:
				print('NO')
				break
	if c <= 2:
		if c == 0:
			print('YES')
		elif c == 1:
			print('NO')
		else:
			va = list(dic.values())
			ke = list(dic.keys())
			if sorted(va) == sorted(ke):
				print('YES')
			else:
				print('NO')
"
1,3.3879251,1.3588673,2.112756,"python

from math import factorial


def count_group_combinations(n):

    # Calculate the number of combinations for 5, 6, and 7 people

    combinations_5 = factorial(n) // (factorial(5) * factorial(n - 5))

    combinations_6 = factorial(n) // (factorial(6) * factorial(n - 6))

    combinations_7 = factorial(n) // (factorial(7) * factorial(n - 7))


    # Sum the combinations

    total_combinations = combinations_5 + combinations_6 + combinations_7


    return total_combinations


# Since we are reading from input, we can use input() to get the number of applicants

n = int(input().strip())


# Compute and print the result

print(count_group_combinations(n))"
1,4.121163,1.7599225,2.6945822,"que = deque()
def get_next_state(que,i):
    states = {'1':1, '2':0, '3':0}
    cur_app = int(que.popleft())
    next_event = que[0]
    while next_event:
        if i == next_event[1]:
            if next_event[0] == '1':
                states[cur_app] += 1
            else:
                if i - states[cur_app] >= next_event[1]:
                    break
        if i == next_event[1]:
            que.popleft()
            next_event = que[0]
        else:
            states[cur_app] += 1
            next_event = que[0]
    return states
T = int(input())
while T // 0
return code onlyfrom collections import deque
que = deque()
def get_next_state(que,i):
    states = {'1':1, '2':0, '3':0}
    cur_app = int(que.popleft())
    next_event = que[0]
    while next_event:
        if i == next_event[1]:
            if next_event[0] == '1':
                states[cur_app] += 1
            else:
                if i - states[cur_app] >= next_event[1]:
                    break
        if i == next_event[1]:
            que.popleft()
            next_event = que[0]
        else:
            states[cur_app] += 1
            next_event = que[0]
    return states
T = int(input())
while T > 0:
    n, q = map(int, input().split())
    for i in range(q):
        event = list(map(int, input().split()))
        print(*get_next_state(que, event[0]))
    T -= 1"
0,4.228348,1.6577315,1.4813042,"class Solution:

	def isTidy(self, N):
		return 1 if str(N) == ''.join(sorted(str(N))) else 0
"
0,3.3828912,1.5525736,2.3096201,"/**
 * Definition for a binary tree node.
 * struct TreeNode {
 *     int val;
 *     TreeNode *left;
 *     TreeNode *right;
 *     TreeNode() : val(0), left(nullptr), right(nullptr) {}
 *     TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
 *     TreeNode(int x, TreeNode *left, TreeNode *right) : val(x), left(left), right(right) {}
 * };
 */
class Solution {
    vector<int> temp;
    int d;

    int dfs(TreeNode* u, int dep) {
        if(!u->left && !u->right) {
            temp.push_back(dep);
            return 0;
        }
        int x = 0, l = temp.size(), m, r;
        if(u->left) x += dfs(u->left, dep+1), m = temp.size();
        if(u->right) x += dfs(u->right, dep+1), r = temp.size();
        if(u->left && u->right) {
            for(int i = l; i < m; ++i) for(int j = m; j < r; ++j) {
                x += temp[i] + temp[j] - 2 * dep <= d;
            }
        }
        return x;
    }
public:
    int countPairs(TreeNode* root, int distance) {
        d = distance;
        return dfs(root, 0);
    }
};"
0,4.5093994,1.1440948,1.388981,"class Solution:

	def sortAbs(self, a, n, k):

		def solu(i):
			return abs(i - k)
		a.sort(key=solu)
		return a
"
0,3.4543848,1.2238876,1.6097239,"for _ in range(int(input())):
	n = int(input())
	br0 = br1 = br2 = 0
	a = [int(x) for x in input().split()]
	for el in a:
		if el % 3 == 0:
			br0 += 1
		elif el % 3 == 1:
			br1 += 1
		else:
			br2 += 1
	ans = br0 + min(br1, br2) + ((br2 - br1) // 3, (br1 - br2) // 3)[br1 > br2]
	print(ans)
"
0,3.4189236,1.3570455,1.9004672,"from math import ceil

def digits(n):
	while n >= 10:
		if n % 10 % 2 > 0:
			return False
		n //= 10
	return n % 2 == 0

def even_digit_squares(a, b):
	p = ceil(a ** 0.5)
	q = int(b ** 0.5)
	return [i * i for i in range(p, q + 1) if digits(i * i)]
"
1,3.221273,1.0201521,1.873143,"if n == 1:
    print(-1)
elif n == 2:
    print(""2 1"")
elif n == 3:
    print(""3 1 2"")
else:
    pi = (list(range(2, n)) + list(range(1, n)))[::n//2]
    pi.append(n)
    print("" "".join([str(i) for i in pi]))thr = int(input())

if thr == 4:
    print(""2 1 4 3"")
else:
    exit()"
0,3.150102,1.237296,1.766727,"col = int(input())
nums = list(map(int, input().split()))
nums.sort()
out = ''
for i in range(col):
	out = out + ' ' + str(nums[i])
print(out[1:])
"
1,3.035625,0.7707009,1.3686157,"- 0.
def find_months_with_minimum_water(k, a):
    non_exceeding = 0

    for i in range(12):
        if a[i] + k >= k and a[i] >= 0:
            non_exceeding += 1
    return max(0, non_exceeding - 1)


k = int(input())
a = list(map(int, input().split()))

min_months = find_months_with_minimum_water(k, a)
print(min_months if min_months > 0 else -1)"
1,3.2443933,1.4996462,1.9486368,"python
def maximumScore(spots):
    max_score = float('-inf')
    n = len(spots)
    
    for i in range(n):
        for j in range(i+1, n):
            current_score = spots[i] + spots[j] + i - j
            max_score = max(max_score, current_score)
            
    return max_score"
0,3.4049459,1.153579,1.5510767,"n = int(input())
s2 = list(input())
s1 = list(input())
used = [False for i in range(n)]
answer = []
ansnumb = 0
tm = []
se = set(s2)
for i in list(se):
	if s2.count(i) != s1.count(i):
		print(-1)
		exit(0)
for i in range(n):
	for y in range(i, n):
		if s1[i] == s2[y]:
			for z in range(y - i):
				answer.append(y - z)
				(s2[y - z], s2[y - z - 1]) = (s2[y - z - 1], s2[y - z])
			break
print(len(answer))
print(*answer)
"
0,3.0830655,1.0942261,1.7630062,"l = []
t = int(input())
for i in range(t):
	l = [int(x) for x in input().split()]
	if len(l) == 2:
		n = l[0]
		k = l[1]
		a = [int(x) for x in input().split()]
		if len(a) == n:
			a.sort()
			max = a[-1]
			for i in range(1, k + 1):
				max = max + a[-1 - i]
			print(max)
"
1,4.929547,2.6973078,2.2979407,"appears after you ARE SURE you have finished writing your solution!</code>

*/<|endoftext|>/**

--------Link-----

--------Test Cases--------

*/

/**

--------Constraints--------

Time Limit: 2500 ms, Memory Limit: 128 MB

--------Instructions--------

--------Explanation--------

*/

import java.util.*;
public class Main {
    public static void main (String[] args){
        Scanner sc = new Scanner(System.in);

    }
}<|endoftext|>// 7-2-1 Tree - invariant method f test - [-] - [ Task 2-1 Trees ].java(-)

/**

--------Link-----
(Task 2-1 Trees)
http://judge.u-aizu.ac.jp/onlinejudge/description.jsp?id=2014&lang=jp

--------Test Cases--------

*/

/**

--------Constraints--------

Time limit: 2 sec, Memory limit: 1024 MB

Your score: N/A
Total score: 25 points out of 40 points

--------Instructions--------

--------Explanation--------

*/
import java.util.*;
class Tree<T> {
  T[] tree;  // the array to store tree
  int index; // the index of current element
  Tree(int capacity){
    this.index = -1;      //[-] miss ->
    tree = (T[])(new Object[capacity]);
  }
  void addFirst (T element) {
    tree[++index] = element; //[-] miss -> tree[++index]
  }

  void addLast (T element) {
    tree[++index] = element; //[-] miss -> ++index
  }

  void addPos (int pos, T element) {
    log(""Insert at"" + "", in pos"" + pos + "", element"" + element);
    //CHECK
    if ( --pos == 0) {
    //CHECK
        tree[pos] = element;   //[-] miss -> tree[index]
    } else {
      for (;pos<index; ++pos) {    //[-] miss -> ++pos;
        tree[++pos] = tree[pos-1]; //[-] miss -> tree[pos]
      }  //INVALID ky w by index
      tree[pos] = element;      //[-] miss ->  tree[index]
      index++;
    }
  }

  T get (int pos) {
    return tree[pos];
  }
  void log(String msg){
        System.out.println(""[DEBUG] "" + msg + "" Index: "" + index);
    }

}
public class Task21Trees {
    public static void main(String[] args){
        Tree<Integer> tree = new Tree<>(3);
        //RECORD
        for (int i=1;i<=3;++i) tree.addFirst(i);
        //RECORD
        for (int i=1;i<=3;++i) System.out.print(tree.get(i) + "" "");
        //RECORD
        System.out.println();
        tree.addLast(32); //
        //RECORD
        for (int i=1;i<=4;++i) System.out.print(tree.get(i) + "" "" );

        System.out.println();
        tree.addPos(2,222); //=
        //RECORD
        for (int i=1;i<=5;++i) System.out.print(tree.get(i) + "" "" );

    }
}<|endoftext|>/* You and your friend Alice sit in a circle. Alice has been playing with coin.
   she may get won or lost, if she won the coin, that coin may say
  ""a"" (Alice) and if she lost the coin, that coin may say ""b""
  (Bob). The game works in the following way: first Alice picks up the
  coin and says ""a"". then Alice should examine the coin and
  decide whether"
0,3.2498717,1.0699182,1.5520481,"M = 998244353
a = range((N := int(input())))
C = M + 1 >> 1
p = [N * C] * N * 3
for i in a:
	p[i + 2] = p[i + 1] + pow(2, 2 * i + 1 - N, M) * (2 * i + 3)
	print(p[min(i, N - 1 - i)] % M)
"
0,4.2738867,1.6106207,1.9131087,"for _ in range(int(input())):
	(n, k) = map(int, input().split())
	s = input()
	l = ''
	for i in s:
		if i == ':':
			l += ':'
		l += i
	magnet = []
	iron = []
	n = len(l)
	ans = 0
	for i in range(n):
		if l[i] == 'I':
			while magnet != [] and abs(magnet[0] - i) > k:
				magnet.pop(0)
			if len(magnet) > 0:
				ans += 1
				magnet.pop(0)
			else:
				iron.append(i)
		elif l[i] == 'M':
			while iron != [] and abs(iron[0] - i) > k:
				iron.pop(0)
			if len(iron) > 0:
				ans += 1
				iron.pop(0)
			else:
				magnet.append(i)
		elif l[i] == 'X':
			while iron != []:
				iron.pop(0)
			while magnet != []:
				magnet.pop(0)
	print(ans)
"
0,3.4335384,0.689786,1.2620015,"input_ = float(input())
if input_ % 2 == 0 and input_ != 2:
	print('YES')
else:
	print('NO')
"
0,3.2241702,1.423067,2.1123843,"(n, m) = map(int, input().split())
a = list(map(int, input().split()))
b = list(map(int, input().split()))
arr = []
for i in range(n):
	mini = 2000
	for j in range(m):
		mini = min(mini, a[i] & b[j])
	arr.append(mini)
maxi = max(arr)
if maxi == 0:
	print(0)
else:
	for i in range(n):
		if arr[i] != 0 and arr[i] != maxi:
			mini = 2000
			p = -1
			for j in range(m):
				k = a[i] & b[j]
				if mini > k | maxi:
					mini = k | maxi
					p = k
			arr[i] = p
	ans = 0
	for i in arr:
		ans = ans | i
	print(ans)
"
0,3.1600635,1.0026766,1.6765211,"T = int(input())
for i in range(T):
	n = int(input())
	l = list(map(int, input().split(' ')))
	l.sort()
	a = 1
	p = l[-1]
	for i in range(len(l) - 2, -1, -1):
		if abs(p - l[i]) <= 1:
			l.remove(p)
			p = l[i]
		else:
			print('NO')
			a = 0
			break
	if a and len(l) == 1:
		print('YES')
"
1,4.6707335,1.4517804,1.8378117,"Use range to generate random numbers

CREATE TABLE Shufolded_numbers (Numbers int Identity(1,1), NumberVal int);
GO
insert into Shufolded_numbers values (10, 1);
GO
--exec sys.sp_execute_external_script @language = N'Python', @script = N'from numpy import random
--import numpy as np

for listVal in range(5, 6):
   print(""Listing "",listVal,""to "",listVal+10)
   my_results = random.permutation(listVal, 10)
   for each in my_results:
     print(each)
'
 DROP TABLE Shufolded_numbers; GO
GO
'''"
1,2.9153006,1.0360037,1.5221319,"n = int(input())
sequence = list(map(int, input().split()))
correct_sequence = set(range(1, n+1))
found_numbers = set(sequence)

changes = 0
for i in range(1, n+1):
    if i not in found_numbers:
        changes += 1

print(changes)"
1,3.6279457,1.6459696,2.4272442,"python
from bisect import bisect_left

def insertSort(arr):
    for i in range(1, len(arr)):
        key = arr[i]
        j = bisect_left(arr, key, 0, i)
        arr = arr[:j] + [key] + arr[j:i] + arr[i+1:]
    return arr

def solve(t, cases):
    ans = []

    for tc in range(t):
        n = cases[tc][0]
        segments = sorted(cases[tc][1])
        l = segments[0]
        r = 'inf'
        for j in segments[1:]:
            if j > l + 1:
                l = j - 1
            r = min(r, j - 1)
        ans += [r - l + 1]

    return ans

def main():
    reader = (map(int, input().split()) for _ in range(int(input())))
    cases = [[next(reader) for _ in range(n)] for n in (int(i) for i in next(reader).split())]
    print('\n'.join(map(str, solve(len(cases), cases))))

if __name__ == '__main__':
    main()"
